HR(t),Cal(t),Inte(t),METs(t),Steps(t),HR(t-1),Cal(t-1),Inte(t-1),METs(t-1),Steps(t-1),HR(t-2),Cal(t-2),Inte(t-2),METs(t-2),Steps(t-2),HR(t)_disc,Cal(t)_disc,Inte(t)_disc,METs(t)_disc,Steps(t)_disc,HR(t-1)_disc,Cal(t-1)_disc,Inte(t-1)_disc,METs(t-1)_disc,Steps(t-1)_disc,HR(t-2)_disc,Cal(t-2)_disc,Inte(t-2)_disc,METs(t-2)_disc,Steps(t-2)_disc
0.6332592999100904,0.594050609395035,0.5900549955533133,0.5940505396526872,0.47127989017396443,0.14437131888757412,-0.6409923131614023,-0.6565893867433013,-0.6409922894233788,-0.5296483077094096,0.17969111842188243,-0.5207184833834934,-0.6530154098707648,-0.5207184813973957,-0.5273690331903611,2,2,1,2,2,1,0,0,0,0,1,0,0,0,0
0.736504653178361,0.594050609395035,0.5900549955533133,0.5940505396526872,0.21308904142616206,0.632468417200098,0.5921674190431996,0.5900549955533133,0.5921673492099664,0.47030015245328716,0.14319781428844616,-0.6381192520347844,-0.6530154098707648,-0.6381192283115648,-0.5273690331903611,2,2,1,2,2,1,2,1,2,1,1,0,0,0,0
0.2801970650730547,0.3589399575960005,0.5900549955533133,0.3589399314077104,-0.30329265606944267,0.7356783763146397,0.5921674190431996,0.5900549955533133,0.5921673492099664,0.21224893692742994,0.6304907577172407,0.594588683935715,0.5934912170139123,0.5945886142872099,0.4725527347486174,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1
0.25254205973334093,0.241384631696486,0.5900549955533133,0.24138462728522203,-0.27101879997596734,0.27952721772804623,0.3572798253056535,0.5900549955533133,0.3572797989940911,-0.30385349412428453,0.7335306752704651,0.594588683935715,0.5934912170139123,0.5945886142872099,0.21450840753855846,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.07329665475370248,-0.5227248516047438,-0.6565893867433013,-0.5227248495109525,-0.5292096487237697,0.25188169296522417,0.2398360284368832,0.5900549955533133,0.23983602388615347,-0.2715970921835524,0.27813103965576474,0.3597871466331275,0.5934912170139123,0.3597871204588719,-0.3015802468815595,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1
0.5106554429040183,0.8291611261484385,0.5900549955533133,0.829161147897664,1.0522092998565198,0.07269773616914292,-0.523548516292632,-0.6565893867433013,-0.5235485143154411,-0.5296483077094096,0.25053106173972406,0.2423863779818365,0.5934912170139123,0.24238637354470285,-0.2693247059803021,1,2,1,2,2,1,1,0,1,0,1,0,1,0,1
0.8476368042657345,0.594050609395035,0.5900549955533133,0.5940505396526872,0.34218446580006323,0.5099065907515791,0.8270548778632374,0.5900549955533133,0.8270548994258416,1.050915387386466,0.07164231598759634,-0.5207184833834934,-0.6530154098707648,-0.5207184813973957,-0.5273690331903611,2,2,1,2,2,1,2,1,2,2,1,0,0,0,0
0.4676365457089033,0.594050609395035,0.5900549955533133,0.5940505396526872,0.21308904142616206,0.8467724295282077,0.5921674190431996,0.5900549955533133,0.5921673492099664,0.34127454469035856,0.5081308556227859,0.8293900863702244,0.5934912170139123,0.8293901081155479,1.05315247097125,1,2,1,2,2,1,2,1,2,1,1,1,1,1,2
0.05895702235533294,-0.5227248516047438,-0.6565893867433013,-0.5227248495109525,-0.5292096487237697,0.4669024411205178,0.5921674190431996,0.5900549955533133,0.5921673492099664,0.21224893692742994,0.844441697636782,0.594588683935715,0.5934912170139123,0.5945886142872099,0.3435305711435879,1,1,0,1,0,1,2,1,2,1,1,1,1,1,1
-0.8121756458457031,-0.6990577729312084,-0.6565893867433013,-0.6990578056946851,-0.5292096487237697,0.05836301962545796,-0.523548516292632,-0.6565893867433013,-0.5235485143154411,-0.5296483077094096,0.4651975566422735,0.594588683935715,0.5934912170139123,0.5945886142872099,0.21450840753855846,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1
-0.7584020243518141,-0.6990577729312084,-0.6565893867433013,-0.6990578056946851,-0.5292096487237697,-0.81247101040349,-0.6997141441370417,-0.6565893867433013,-0.6997141769773476,-0.5296483077094096,0.05733121632742766,-0.5207184833834934,-0.6530154098707648,-0.5207184813973957,-0.5273690331903611,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.8444398187420378,-0.6402801775042583,-0.6565893867433013,-0.6402801536334409,-0.5292096487237697,-0.7587158233646681,-0.6997141441370417,-0.6565893867433013,-0.6997141769773476,-0.5296483077094096,-0.8120680880279062,-0.6968195689263992,-0.6530154098707648,-0.6968196017686492,-0.5273690331903611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.927404834761185,-0.6990577729312084,-0.6565893867433013,-0.6990578056946851,-0.5292096487237697,-0.8447241226267843,-0.6409923131614023,-0.6565893867433013,-0.6409922894233788,-0.5296483077094096,-0.7584014643022705,-0.6968195689263992,-0.6530154098707648,-0.6968196017686492,-0.5273690331903611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.8659492673395921,-0.6402801775042583,-0.6565893867433013,-0.6402801536334409,-0.5292096487237697,-0.9276606969152564,-0.6997141441370417,-0.6565893867433013,-0.6997141769773476,-0.5296483077094096,-0.844268062263289,-0.6381192520347844,-0.6530154098707648,-0.6381192283115648,-0.5273690331903611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.9089681645347072,-0.6990577729312084,-0.6565893867433013,-0.6990578056946851,-0.5292096487237697,-0.8662261974423118,-0.6409923131614023,-0.6565893867433013,-0.6409922894233788,-0.5296483077094096,-0.9270679960114169,-0.6968195689263992,-0.6530154098707648,-0.6968196017686492,-0.5273690331903611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1.0380248561200458,-0.6990577729312084,-0.6565893867433013,-0.6990578056946851,-0.5292096487237697,-0.909230347073373,-0.6997141441370417,-0.6565893867433013,-0.6997141769773476,-0.5296483077094096,-0.865734711753542,-0.6381192520347844,-0.6530154098707648,-0.6381192283115648,-0.5273690331903611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.9993078486444441,-0.6990577729312084,-0.6565893867433013,-0.6990578056946851,-0.5292096487237697,-1.0382427959665506,-0.6997141441370417,-0.6565893867433013,-0.6997141769773476,-0.5296483077094096,-0.9086680107340545,-0.6968195689263992,-0.6530154098707648,-0.6968196017686492,-0.5273690331903611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.7046284028579187,-0.6402801775042583,-0.6565893867433013,-0.6402801536334409,-0.5292096487237697,-0.9995390612985973,-0.6997141441370417,-0.6565893867433013,-0.6997141769773476,-0.5296483077094096,-1.0374679076755853,-0.6968195689263992,-0.6530154098707648,-0.6968196017686492,-0.5273690331903611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.9734965103273765,-0.6990577729312084,-0.6565893867433013,-0.6990578056946851,-0.5292096487237697,-0.7049606363258399,-0.6409923131614023,-0.6565893867433013,-0.6409922894233788,-0.5296483077094096,-0.998827938593126,-0.6968195689263992,-0.6530154098707648,-0.6968196017686492,-0.5273690331903611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.9089681645347072,-0.6402801775042583,-0.6565893867433013,-0.6402801536334409,-0.5292096487237697,-0.9737365715199618,-0.6997141441370417,-0.6565893867433013,-0.6997141769773476,-0.5296483077094096,-0.7047348405766283,-0.6381192520347844,-0.6530154098707648,-0.6381192283115648,-0.5273690331903611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.9842512346261568,-0.6402801775042583,-0.6565893867433013,-0.6402801536334409,-0.5292096487237697,-0.909230347073373,-0.6409923131614023,-0.6565893867433013,-0.6409922894233788,-0.5296483077094096,-0.9730679592048199,-0.6968195689263992,-0.6530154098707648,-0.6968196017686492,-0.5273690331903611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.9347795028517748,-0.6402801775042583,-0.6565893867433013,-0.6402801536334409,-0.5292096487237697,-0.9844876089277287,-0.6409923131614023,-0.6565893867433013,-0.6409922894233788,-0.5296483077094096,-0.9086680107340545,-0.6381192520347844,-0.6530154098707648,-0.6381192283115648,-0.5273690331903611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.6379491122054958,-0.6402801775042583,-0.6565893867433013,-0.6402801536334409,-0.5292096487237697,-0.9350328368520084,-0.6409923131614023,-0.6565893867433013,-0.6409922894233788,-0.5296483077094096,-0.9838012839499496,-0.6381192520347844,-0.6530154098707648,-0.6381192283115648,-0.5273690331903611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.5002886411811368,0.47649528349551495,0.5900549955533133,0.47649523553019885,0.4390060340804891,-0.6383042043977002,-0.6409923131614023,-0.6565893867433013,-0.6409922894233788,-0.5296483077094096,-0.9344279901223606,-0.6381192520347844,-0.6530154098707648,-0.6381192283115648,-0.5273690331903611,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0
